Date,Open,High,Low,Close,Volume
2018-07-30,8220.1,8301.7283857,7861.2,8179.5,37580.30736231
2018-07-31,8178.9,8178.9,7664.8977045,7731.3,43560.67997661
2018-08-01,7737.9,7756.1,7440.2,7606.0,30739.38633855
2018-08-02,7606.6,7713.0,7450.0,7535.2,17682.62908976
2018-08-03,7533.3,7533.3,7282.1,7420.0,30882.54226465
2018-08-04,7420.3,7492.2,6928.8,7013.21565493,31690.26277248
2018-08-05,7013.21567835,7090.0,6890.0,7025.8,17680.66564559
2018-08-06,7025.2,7153.6,6847.0,6941.2,18120.47113438
2018-08-07,6941.3,7150.0,6677.0,6718.8,32246.21704777
2018-08-08,6718.7,6720.1,6128.2,6280.7,53882.16435117
2018-08-09,6280.7,6628.0,6183.0,6533.6,33388.96116206
2018-08-10,6533.6,6573.8,6010.0,6146.7,43492.06745166
2018-08-11,6147.1,6499.5,6008.1,6233.1,36859.25076257
2018-08-12,6233.1,6499.0,6162.0,6313.9,23052.41984224
2018-08-13,6313.9,6548.3,6137.6,6251.9,32330.83409617
2018-08-14,6251.9,6251.9,5858.6,6189.0,52699.45449514
2018-08-15,6189.0,6647.6,6180.00532947,6270.2,66221.75457258
2018-08-16,6270.2,6476.7,6212.9,6315.6,25120.40094571
2018-08-17,6314.6,6592.9,6290.0,6584.04649746,26770.07872818
2018-08-18,6585.9,6619.5,6300.0,6391.2,19731.24782486
2018-08-19,6391.1,6550.3,6309.3,6485.1,15354.06077899
2018-08-20,6485.1,6524.0,6230.0,6255.9,31723.09333823
2018-08-21,6255.9,6526.2,6245.0,6479.1,29502.96302149
2018-08-22,6480.6,6899.0,6250.3,6363.8,58965.95637272
2018-08-23,6363.8,6566.63554152,6350.0,6527.2,19945.67148007
2018-08-24,6527.2,6728.6,6451.0,6693.6,20203.72476298
2018-08-25,6693.3,6799.7,6670.0,6732.9,16877.24682364
2018-08-26,6733.0,6789.0,6557.0,6707.0,16762.38073037
2018-08-27,6707.0,6942.2,6652.7,6909.4,24210.36747249
2018-08-28,6909.5,7127.9,6872.0,7079.9,30066.23846971
2018-08-29,7079.7,7139.4,6924.26926081,7039.0,19976.74975784
2018-08-30,7039.002007699999,7060.0,6802.1,6986.0,24594.18385269
2018-08-31,6986.1,7100.0,6881.6,7014.6,19124.18541091
2018-09-01,7013.5,7269.9,7011.3,7197.4,21397.10480916
2018-09-02,7197.5,7429.2,7135.3,7300.0,44681.53808284
2018-09-03,7300.1,7369.0,7200.0,7267.8,22308.27099887
2018-09-04,7267.6,7415.4,7246.2,7358.9,20838.973527500002
2018-09-05,7358.9,7404.0,6700.0,6704.0,55776.25998054
2018-09-06,6704.0,6731.3,6302.2,6516.1,53002.51715838
2018-09-07,6516.0,6549.5,6322.8,6397.0,20748.83818417
2018-09-08,6397.0,6475.5,6119.5,6184.944415999999,21852.7537752
2018-09-09,6185.0,6458.9,6140.5,6239.9,16462.59491812
2018-09-10,6240.0,6373.6771888,6219.0,6314.9,14490.24858972
2018-09-11,6314.9,6399.6,6170.0,6290.9,16606.57390607
2018-09-12,6292.3,6355.0,6202.8,6332.41672182,16194.12267324
2018-09-13,6334.2,6528.4,6333.4,6489.0,19245.81446084
2018-09-14,6489.1,6596.5,6355.2,6480.1,16371.77229539
2018-09-15,6480.2,6572.2,6465.6,6512.8,8359.64217691
2018-09-16,6512.8,6520.6,6370.2,6498.4,8728.54934508
2018-09-17,6498.5,6543.3,6202.8,6252.0,23545.71896513
2018-09-18,6251.9,6384.0,6228.1,6335.4,16082.08007503
2018-09-19,6334.5,6549.9,6100.0,6390.9,29900.60492905
2018-09-20,6392.7,6584.0,6340.0,6493.907481600001,16688.38643048
2018-09-21,6493.94240058,6790.5,6473.8,6762.1,36993.67158762
2018-09-22,6761.8,6840.9,6502.2,6723.0,18261.03841301
2018-09-23,6723.1,6785.9,6661.5,6710.0,8513.9874463
2018-09-24,6710.03023581,6721.7,6555.0,6585.1,17766.50651821
2018-09-25,6585.0,6585.1,6328.0,6442.8,20238.00132181
2018-09-26,6442.70984901,6558.0,6382.5,6462.4,13811.66757362
2018-09-27,6462.3,6745.0,6436.7,6691.2,18368.03319086
2018-09-28,6691.4,6826.41966538,6541.9,6635.2,27892.96665576
2018-09-29,6635.1,6635.1,6454.2,6597.3,17305.62689609
2018-09-30,6597.2,6662.8,6529.6,6622.4,8494.15367217
2018-10-01,6622.3,6660.0,6500.0,6601.9,10358.01159668
2018-10-02,6602.0,6644.7,6467.9,6527.5,12037.34795378
2018-10-03,6530.1,6555.1,6424.6,6503.2,14574.47382217
2018-10-04,6503.1,6648.8,6495.2,6590.4,11471.88189457
2018-10-05,6591.1,6741.436643800001,6506.6,6639.9,12447.96376063
2018-10-06,6639.9,6648.2,6563.7,6595.2,5805.93011072
2018-10-07,6595.1,6640.4,6525.0,6609.4,5815.84752757
2018-10-08,6609.4,6730.0,6585.9,6673.2,12698.95429863
2018-10-09,6673.3,6682.0,6605.0,6663.0,8062.04705402
2018-10-10,6663.0,6663.1,6513.52952635,6630.07445752,13830.60692353
2018-10-11,6630.0,6630.07445752,6220.4,6251.9,41613.89121917
2018-10-12,6251.9,6353.4,6220.3,6291.9,10404.901786299999
2018-10-13,6292.0,6333.7,6280.3,6326.5,5818.15127352
2018-10-14,6326.4,6399.3,6302.5,6336.4,11230.37375956
2018-10-15,6336.4,7788.0,6294.6,6742.0,85004.09013966
2018-10-16,6742.0,6897.6,6669.1,6754.2,15664.78024732
2018-10-17,6754.2,6794.0,6674.3,6736.0,8881.72240553
2018-10-18,6735.6,6779.9,6566.7,6613.2,12537.27772909
2018-10-19,6613.3,6639.5,6518.2,6525.1,11238.91666536
2018-10-20,6524.3,6611.0,6511.0,6581.5,4647.711899600001
2018-10-21,6586.7,6660.8,6581.2,6590.9,4419.77909688
2018-10-22,6590.053594,6627.9,6535.1,6567.3,6072.66381619
2018-10-23,6567.3,6591.6,6525.3,6550.0,8864.25252889
2018-10-24,6550.0,6626.3,6536.0,6554.1,8522.94129783
2018-10-25,6554.09671891,6568.7,6462.9,6528.0,8712.49773075
2018-10-26,6528.1,6597.4,6511.0,6531.47722621,7424.57685252
2018-10-27,6531.5,6560.0,6476.9,6500.2,6970.88364137
2018-10-28,6500.1,6513.88357334,6451.0,6490.1,6843.47914282
2018-10-29,6490.17717293,6512.0,6320.8,6346.5,19574.10903908
2018-10-30,6346.570682399999,6383.6,6302.0,6330.1,10740.01514596
2018-10-31,6330.1,6419.8,6242.1,6368.3871592,9959.01651063
2018-11-01,6368.4,6443.9,6352.90247884,6406.1,9158.8072002
2018-11-02,6406.2,6456.1,6389.9,6427.0,8076.8256268000005
2018-11-03,6427.0,6432.4,6323.0,6389.1,11439.56311664
2018-11-04,6389.2,6529.4,6357.9,6491.7,8995.17774531
2018-11-05,6491.8,6500.6,6435.3,6470.2,4814.66368565
2018-11-06,6470.10159871,6527.7,6447.4,6522.2,7316.03711808
2018-11-07,6520.1,6615.0,6511.0,6572.9,10726.80109009
2018-11-08,6573.0,6585.0,6460.0,6475.3,11620.28919248
2018-11-09,6479.5,6504.4,6385.0,6418.7,10457.6712687
2018-11-10,6418.6,6469.3,6414.4,6431.1,3253.04931152
2018-11-11,6431.1,6459.9,6357.8,6447.9,7342.79990858
2018-11-12,6448.0,6481.0,6418.8,6446.9,7299.40396274
2018-11-13,6446.99331314,6501.1,6397.1,6459.0694273,10131.99635021
2018-11-14,6459.0694273,6485.8,5678.0,5922.4,69298.52905989
2018-11-15,5922.31371947,5940.0,5432.0,5749.6,49913.40671128
2018-11-16,5749.6,5777.5,5530.92446993,5655.7,18454.63552446
2018-11-17,5655.7,5661.1,5569.1,5628.3,7999.383904699999
2018-11-18,5626.7,5745.6,5620.9,5659.5,9551.96875045
2018-11-19,5659.5,5659.5,4855.0,4920.7,74205.93797092
2018-11-20,4920.7,5056.26569276,4303.5,4571.0,117312.44063274
2018-11-21,4570.9,4787.3,4412.3,4662.7,44377.02039069
2018-11-22,4664.7,4723.7,4342.1,4369.6,28885.33565437
2018-11-23,4370.7,4495.0,4210.0,4422.7,36101.64169775
2018-11-24,4422.8,4529.0,3819.4,3929.9,51143.02495781
2018-11-25,3928.4,4233.2,3657.6,4089.1,82180.1499526
2018-11-26,4086.5,4207.1,3695.5,3864.1,64117.27258253
2018-11-27,3863.9,3959.40864054,3684.1,3882.7,46272.69825637
2018-11-28,3883.4,4447.6,3882.9,4305.0,65259.12625498
2018-11-29,4305.0,4488.0,4167.2,4321.9,41125.26147183
2018-11-30,4323.3,4368.8,3950.0,4039.5,42453.78265813
2018-12-01,4038.5,4340.0,3964.5,4241.3,27504.18001921
2018-12-02,4241.35765523,4369.8,4113.0,4173.0,24479.40365474
2018-12-03,4172.9457483999995,4189.8,3830.1,3901.2,36855.83412366
2018-12-04,3903.0,4135.9,3785.5,3981.9,33692.11082713
2018-12-05,3982.2,4000.77105811,3750.0,3772.9,28429.76217334
2018-12-06,3771.4,3922.7,3503.0,3531.0,58288.29511648
2018-12-07,3531.0,3630.0,3277.6,3460.0,74094.33395142
2018-12-08,3460.1,3800.1,3316.1,3506.0,39086.81725527
2018-12-09,3506.0,3789.0,3465.4,3642.3,25081.11312013
2018-12-10,3642.1,3709.7,3475.8,3523.0,22610.48019075
2018-12-11,3523.2,3551.5,3381.8,3435.2813778000004,24048.15052396
2018-12-12,3435.2,3617.4,3415.0,3535.6,20930.78079168
2018-12-13,3535.7,3547.1,3317.0,3354.3,22248.78627842
2018-12-14,3354.3,3395.2,3224.0,3281.7,28559.12702574
2018-12-15,3281.7,3324.2,3215.2,3283.4,17889.93798464
2018-12-16,3282.3,3383.0,3276.2,3301.5,19106.50200439
2018-12-17,3300.1,3744.8,3280.0,3625.0,35727.82574485
2018-12-18,3623.9,3799.9,3546.9,3780.8,29430.99808194
2018-12-19,3780.7,4043.0,3756.0,3810.0,55272.47553144
2018-12-20,3810.0,4299.0,3780.1,4214.5,65871.46861935
2018-12-21,4214.5,4300.0,3902.0,3976.0,43526.8235756
2018-12-22,3976.2,4166.0,3919.3,4135.0,19530.57495368
2018-12-23,4135.1,4216.0,4033.0,4071.7,24473.41822204
2018-12-24,4072.6,4384.0,4069.0,4140.7,38002.89161712
2018-12-25,4140.7,4155.0,3812.1,3909.7,33727.40475193
2018-12-26,3909.6,3990.0,3812.1,3930.0,19130.774451700003
2018-12-27,3930.0,3968.8,3686.0,3712.0,23614.3245731
2018-12-28,3714.1,4095.0,3696.3,4036.7,26917.867082599998
2018-12-29,4036.8,4099.7,3859.3,3894.0,18707.06449848
2018-12-30,3893.9,4003.8,3838.9,3977.3,17733.65093712
2018-12-31,3978.5,3986.9,3771.0,3830.5,15793.28922087
2019-01-01,3832.6286241999996,3987.0,3788.1,3963.1,13848.34675163
2019-01-02,3963.0,4083.470676,3917.9,4048.8,19437.727989400002
2019-01-03,4049.0,4056.64433109,3875.1,3924.3,10520.20407919
2019-01-04,3923.2,3986.0,3850.1,3954.9,13228.66046469
2019-01-05,3954.9,4014.9,3901.0,3911.9,14873.96222452
2019-01-06,3911.8,4218.0,3887.5,4168.4,25179.73225654
2019-01-07,4169.2,4197.0,4044.9,4113.9,11253.19772953
2019-01-08,4113.9,4215.8,4056.0,4100.0,18726.5284933
2019-01-09,4100.0,4168.9,4010.0,4083.3,20629.09743813
2019-01-10,4083.3,4143.3,3687.2,3712.8,35020.069459
2019-01-11,3712.8,3777.8,3666.6,3714.8,13129.89632289
2019-01-12,3715.4,3734.0,3666.6,3702.0,9295.71358201
2019-01-13,3702.0,3729.0,3570.0,3591.0,12589.80823761
2019-01-14,3590.9,3799.4,3580.0,3749.3,14836.12276868
2019-01-15,3749.3,3780.87473393,3623.1,3654.3,13323.05379345
2019-01-16,3653.3,3759.89484429,3642.3589355999998,3673.6,13227.45774956
2019-01-17,3675.4,3725.0,3606.2,3722.5,10869.94619333
2019-01-18,3722.5,3723.9,3652.38836809,3675.7,5656.10881239
2019-01-19,3675.7,3882.0,3673.9,3762.3,13391.46766526
2019-01-20,3762.9,3796.9,3543.0,3586.1,20626.51085872
2019-01-21,3586.1,3620.1,3548.3,3579.4,10813.62088037
2019-01-22,3579.4,3682.14145688,3462.0,3639.1,18083.69897146
2019-01-23,3639.1,3677.0,3591.2,3622.3,7971.47952346
2019-01-24,3621.3,3671.4,3589.45182488,3652.70510422,7867.68982879
2019-01-25,3652.8,3663.5,3580.0,3628.9,7377.5780389
2019-01-26,3628.9,3750.0,3622.9,3631.2,13005.57137831
2019-01-27,3631.2,3645.7,3541.0,3597.1,11448.5096157
2019-01-28,3597.1,3597.9,3445.3,3501.88592973,17023.73763896
2019-01-29,3501.1,3517.5,3422.0,3477.9,10466.25750145
2019-01-30,3478.0,3550.0,3451.2,3529.6,12580.21003153
2019-01-31,3529.7,3574.80983774,3482.0,3503.8,8572.2863711
2019-02-01,3503.8,3559.0,3460.0,3534.7705232000003,10041.09893455
2019-02-02,3534.9,3581.0,3498.75973167,3564.2,10889.80625456
2019-02-03,3564.3,3566.8,3470.1,3501.73867085,7874.5480983
2019-02-04,3501.73867085,3522.7,3475.3,3490.4687416999996,5213.21623762
2019-02-05,3490.4687416999996,3517.5,3475.1,3513.0,4590.39905608
2019-02-06,3513.20366088,3520.99742772,3405.32458599,3451.9,13172.09035179
2019-02-07,3451.9,3462.3,3417.1,3438.4,4815.21186134
2019-02-08,3438.4,3800.0,3425.3,3724.0,31163.47741733
2019-02-09,3724.1,3740.0,3685.7,3718.3,6563.43480197
2019-02-10,3718.4,3753.5,3661.0,3747.7,10041.31858707
2019-02-11,3747.7,3750.0,3672.0,3681.08053546,7797.03223491
2019-02-12,3681.0,3728.0,3645.0,3694.2,11337.37699122
2019-02-13,3694.1,3742.39039255,3631.0,3666.1,11761.18194993
2019-02-14,3666.05085673,3682.87483504,3640.0,3656.7,7532.91144799
2019-02-15,3656.7,3719.0,3642.8,3670.1,7806.98811909
2019-02-16,3670.0,3726.7,3664.0,3676.44566949,7515.70483955
2019-02-17,3676.44566949,3790.0,3655.0,3735.5,14075.68111925
2019-02-18,3735.5,4021.0,3723.6,3978.1,37616.38136373
2019-02-19,3977.4,4083.5,3936.0,3989.9,24303.19229648
2019-02-20,3989.8,4070.0,3963.0,4055.0,15256.90732287
2019-02-21,4055.0,4145.0,3918.5,4008.8,15483.04516107
2019-02-22,4009.6,4074.0,3987.5,4058.3,14206.28026416
2019-02-23,4058.3,4255.0,4013.8,4212.2,21530.96570761
2019-02-24,4212.2,4282.4,3812.0,3831.3,36095.05016405
2019-02-25,3831.4,3966.5,3830.0,3921.8,10406.15612118
2019-02-26,3921.7,3934.1,3862.8,3896.8,5112.69969848
2019-02-27,3896.8,3934.0,3761.2,3900.1,12033.32506018
2019-02-28,3899.9,3988.0,3875.0,3894.0,12096.66631299
2019-03-01,3893.1,3949.0,3893.0,3914.0,4758.42170141
2019-03-02,3913.7,3924.0,3838.89411809,3913.0,5114.60897238
2019-03-03,3913.0,3925.0,3855.0,3885.0,2877.99800951
2019-03-04,3884.9,3911.1,3767.0,3800.3,10185.49022998
2019-03-05,3800.1,3968.7,3786.1,3951.6,10796.72638702
2019-03-06,3951.6,3986.5,3910.9,3951.4,6590.84499627
2019-03-07,3951.5,3997.4,3933.32843157,3964.4,7640.46908769
2019-03-08,3964.4,4021.0,3850.0,3940.5,9360.44906454
2019-03-09,3940.5,4046.2,3933.9,4017.33129524,7381.72010915
2019-03-10,4017.2,4017.2,3959.4479162000002,4000.0,4674.11237098
2019-03-11,3998.6,4009.2,3920.1,3949.1,6609.55860023
2019-03-12,3949.3,3979.5,3895.2,3954.1,7625.99903409
2019-03-13,3954.1,3972.6,3925.1,3946.2,5531.00602251
2019-03-14,3945.5,4004.0,3869.3,3948.3,8303.48813976
2019-03-15,3948.7,4011.0,3948.4,4003.2,6737.61494253
2019-03-16,4003.2,4166.8,4003.1,4088.0382664000003,13944.79260524
2019-03-17,4088.1,4089.8,4041.1,4068.9,3392.82321589
2019-03-18,4068.9,4120.0,4034.02380303,4073.7,3679.86716697
2019-03-19,4073.7,4120.0,4055.15050072,4104.59328854,5548.93072968
2019-03-20,4104.5,4136.5,4072.7,4127.16189623,7817.30146944
2019-03-21,4127.16189623,4146.9,4004.0,4044.8,11825.08244491
2019-03-22,4044.9,4070.6,4034.9,4045.2,4835.95805668
2019-03-23,4045.14604641,4084.0,4028.4,4063.2,4367.96676293
2019-03-24,4063.1,4063.1,4011.0,4041.4,3364.27047312
2019-03-25,4041.4,4049.9,3939.0,3970.0,6688.18899509
2019-03-26,3970.0,3985.5,3970.0,3977.3,632.8031603
